"ID","BOVEN_ID","TOP_ID","GUID","INV","CODE","STUK_BESCHRIJVING","BOVENLIGGENDE_BESCHRIJVING","TOEGANG_BESCHRIJVING"
1286357,1286351,1181012,"609C5B9F55744642E0534701000A17FD","1007-3.22945","EB","22945.  Stukken betreffende de organisatie van de evacuatie van zieken, bejaarden, invaliden en krankzinnigen, 1939-1940.","1.8.2.3. Verplaatsing en spreiding","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286358,1286351,1181012,"609C5B9F55754642E0534701000A17FD","1007-3.22946","EB","22946.  Stukken betreffende de organisatie van de verplaatsing van vee bij evacuatie van de burgerbevolking, 1939-1940.","1.8.2.3. Verplaatsing en spreiding","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286359,1286351,1181012,"609C5B9F55764642E0534701000A17FD","1007-3.22947","EB","22947.  Stukken betreffende de vluchtoorden waar de geëvacueerde bevolking geplaatst kan worden, 1940.","1.8.2.3. Verplaatsing en spreiding","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286360,1286351,1181012,"609C5B9F55774642E0534701000A17FD","1007-3.22948","EB","22948.  Stukken betreffende het verlenen van geestelijke bijstand bij evacuatie van de bevolking, 1940.","1.8.2.3. Verplaatsing en spreiding","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286361,1286351,1181012,"609C5B9F55784642E0534701000A17FD","1007-3.22949","EB","22949.  Stukken betreffende het vergoeden van kosten gemaakt bij evacuatie, 1940-1949.","1.8.2.3. Verplaatsing en spreiding","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286362,1286351,1181012,"609C5B9F55794642E0534701000A17FD","1007-3.22950","EB","22950.  Stukken betreffende de organisatie van de evacuatie van hulpbehoevenden uit particuliere woningen en gestichten, 1943-1944.","1.8.2.3. Verplaatsing en spreiding","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286363,1286351,1181012,"609C5B9F557A4642E0534701000A17FD","1007-3.22951","EB","22951.  Rapporten en verslagen van besprekingen over evacuatiemaatregelen opgesteld door medewerkers van het Evacuatiebureau, 1943-1945.","1.8.2.3. Verplaatsing en spreiding","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286369,1286351,1181012,"609C5B9F55804642E0534701000A17FD","1007-3.22956","EB","22956.  Stukken betreffende het verstrekken en volgen van instructies door de evacuatie-commissaris, de groepsleider en de sector-, wijk- en vervoerscommandant, 1943-1944.","1.8.2.3. Verplaatsing en spreiding","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286370,1286351,1181012,"609C5B9F55814642E0534701000A17FD","1007-3.22957","EB","22957.  Stukken betreffende de organisatie van de loodsdienst van de Luchtbeschermingsdienst, 1944.","1.8.2.3. Verplaatsing en spreiding","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286371,1286351,1181012,"609C5B9F55824642E0534701000A17FD","1007-3.22958","EB","22958.  Stukken betreffende het ontvangen, registreren en opbergen van huissleutels bij evacuatie van de bevolking, 1944.","1.8.2.3. Verplaatsing en spreiding","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1282121,1282120,1181012,"609C5B9F0BDB4642E0534701000A17FD","1007-3.19382","EB","19382.  Stukken betreffende het inschakelen van de burgerij voor bewakingsdiensten, 1943-1944.","1.4.3.7. Belasting naar overige grondslagen","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1283174,1283160,1181012,"609C5B9F232B4642E0534701000A17FD","1007-3.20281","EB","20281.  Stukken betreffende een onderzoek naar de aankoop van graven door particulieren als vermoedelijk handelsobject tijdens de Tweede Wereldoorlog, 1945-1951.","1.7.5.2. Algemene begraafplaatsen","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1284367,1284284,1181012,"609C5B9F6CA24642E0534701000A17FD","1007-3.21249","EB","21249.  Stukken betreffende de afsluiting en vermindering van watertoevoer als gevolg van bombardementen, 1944-1945.","1.7.7.2. Drinkwater","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1284254,1284253,1181012,"609C5B9F81BA4642E0534701000A17FD","1007-3.21155","DB","21155.  1941-1944 aug.","Organisatie en exploitatie, 1941-1947","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1284255,1284253,1181012,"609C5B9F81BB4642E0534701000A17FD","1007-3.21156","DB","21156.  1944 sept.-1947","Organisatie en exploitatie, 1941-1947","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1280814,1280811,1181012,"609C5B9F0BBA4642E0534701000A17FD","1007-3.18336","EB","18336.  Stukken betreffende in beslag genomen beleende goederen van enkele leden van de NSB, 1945.","1.2.15.1.6. Diensten en verrichtingen en de tarieven daarvoor","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1281389,1281387,1181012,"609C5B9F0CA94642E0534701000A17FD","1007-3.18794","EB","18794.  Stukken betreffende de uitvoering van de verordening inzake het verwijderen van personen van joodse afkomst uit openbare publiekrechtelijke lichamen en bestuursorganen, 1940-1942.","1.3.2.2. Andere vereisten dan vakbekwaamheid","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1281797,1281796,1181012,"609C5B9F12664642E0534701000A17FD","1007-3.19130","DB","19130.  Lidmaatschap","Stukken betreffende het lidmaatschap van gemeentepersoneel van het Nederlandsch Arbeidsfront (NAF), 1942-1945.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1281798,1281796,1181012,"609C5B9F12674642E0534701000A17FD","1007-3.19131","DB","19131.  Vertrouwenspersonen","Stukken betreffende het lidmaatschap van gemeentepersoneel van het Nederlandsch Arbeidsfront (NAF), 1942-1945.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1279027,1279026,1181012,"609C5B9F3DA44642E0534701000A17FD","1007-3.16945","DB","16945.  1942 mrt.-1942 sept","Dagboek van J. de Lange als gemeentesecretaris, 1942-1945.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1279028,1279026,1181012,"609C5B9F3DA54642E0534701000A17FD","1007-3.16946","DB","16946.  1942 okt.-1944 febr. 8","Dagboek van J. de Lange als gemeentesecretaris, 1942-1945.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1279029,1279026,1181012,"609C5B9F3DA64642E0534701000A17FD","1007-3.16947","DB","16947.  1944 febr. 9-1945 okt.","Dagboek van J. de Lange als gemeentesecretaris, 1942-1945.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1288900,1288873,1181012,"609C5B9F294E4642E0534701000A17FD","1007-3.25032","EB","25032.  Stukken betreffende de terbeschikkingstelling van de veilinghal en overige ruimten op de veiling, 1937-1945.","1.11.3.8.1. Groenten- en vruchtenveiling","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1288905,1288873,1181012,"609C5B9F29534642E0534701000A17FD","1007-3.25037","EB","25037.  Stukken betreffende schadevergoeding aan de Vereniging Groenten- en Vruchtenveiling Utrecht en Omstreken voor ingebruikneming door de Duitse Wehrmacht en de geallieerde strijdkrachten van bij de vereniging in exploitatie zijnde gemeentelijke gebouwen, 1946.","1.11.3.8.1. Groenten- en vruchtenveiling","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1280335,1280327,1181012,"609C5B9EF7854642E0534701000A17FD","1007-3.17972","EB","17972.  Stukken betreffende de aansluiting van de Duitse Wehrmacht op het radionet, 1940-1941.","1.2.8.5.1.5. Producten","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1283153,1283152,1181012,"609C5B9F28454642E0534701000A17FD","1007-3.20264","DB","20264.  1947-1961","Correspondentie met en stukken betreffende de Oorlogsgravenstichting te Den Haag, 1947-1970.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1283154,1283152,1181012,"609C5B9F28464642E0534701000A17FD","1007-3.20265","DB","20265.  1955-1970","Correspondentie met en stukken betreffende de Oorlogsgravenstichting te Den Haag, 1947-1970.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1279140,1279133,1181012,"609C5B9F3E064642E0534701000A17FD","1007-3.17036","EB","17036.  Brief van het gemeentebestuur aan de secretarissen van de commissies van bestuur betreffende het ontslaan van leden die met de vijand gesympathiseerd hebben, 1945. Minuut","1.1.4.18. Delegaties en gedelegeerden; commissies en commissarissen","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1279282,1279281,1181012,"609C5B9F3E8E4642E0534701000A17FD","1007-3.17151","DB","17151.  Algemeen I","Stukken betreffende de organisatie en werkwijze van de zelfbeschermingsdienst van de Secretarie, met name in geval van luchtaanvallen, 1938-1945.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1279283,1279281,1181012,"609C5B9F3E8F4642E0534701000A17FD","1007-3.17152","DB","17152.  Algemeen II","Stukken betreffende de organisatie en werkwijze van de zelfbeschermingsdienst van de Secretarie, met name in geval van luchtaanvallen, 1938-1945.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1279284,1279281,1181012,"609C5B9F3E904642E0534701000A17FD","1007-3.17153","DB","17153.  EHBO en benodigd materiaal","Stukken betreffende de organisatie en werkwijze van de zelfbeschermingsdienst van de Secretarie, met name in geval van luchtaanvallen, 1938-1945.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1279285,1279281,1181012,"609C5B9F3E914642E0534701000A17FD","1007-3.17154","DB","17154.  Schuilkelder en brandwachtdienst","Stukken betreffende de organisatie en werkwijze van de zelfbeschermingsdienst van de Secretarie, met name in geval van luchtaanvallen, 1938-1945.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1284250,1284249,1181012,"609C5B9F81B64642E0534701000A17FD","1007-3.21152","DB","21152.  1940-1943 mei 3","Bouw en inrichting, 1940-1947","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1284251,1284249,1181012,"609C5B9F81B74642E0534701000A17FD","1007-3.21153","DB","21153.  1943 mei 11-1947","Bouw en inrichting, 1940-1947","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1278257,1278256,1181012,"609C5B9EE8734642E0534701000A17FD","1007-3.16367","DB","16367.  1943-1946 jan. 30","Stukken betreffende het aanleggen van verdedigingswerken en schuilkelders en het verwijderen daarvan, 1943-1962.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1278258,1278256,1181012,"609C5B9EE8744642E0534701000A17FD","1007-3.16368","DB","16368.  1946 febr. 12-1947 jan.","Stukken betreffende het aanleggen van verdedigingswerken en schuilkelders en het verwijderen daarvan, 1943-1962.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1278259,1278256,1181012,"609C5B9EE8754642E0534701000A17FD","1007-3.16369","DB","16369.  1947 febr.-1951","Stukken betreffende het aanleggen van verdedigingswerken en schuilkelders en het verwijderen daarvan, 1943-1962.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1278260,1278256,1181012,"609C5B9EE8764642E0534701000A17FD","1007-3.16370","DB","16370.  1952-1962","Stukken betreffende het aanleggen van verdedigingswerken en schuilkelders en het verwijderen daarvan, 1943-1962.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1280489,1280482,1181012,"609C5B9EFC744642E0534701000A17FD","1007-3.18095","EB","18095.  Stukken betreffende het vestigen, uitbreiden, verbouwen en herstellen van een buffet en enkele (markt)cafés aan de Croeselaan en de Veemarkt, 1929-1953.","1.2.10.1.3. Gebouwen, terreinen en werken voor de dienst bestemd","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1281396,1281393,1181012,"609C5B9F0CB04642E0534701000A17FD","1007-3.18800","EB","18800.  Stukken betreffende de uitvoering van de Plaatsingsverordening overheids- en semi-overheidspersoneel, 1939-1942.","1.3.2.3. Benoeming en tewerkstelling","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1281399,1281393,1181012,"609C5B9F0CB34642E0534701000A17FD","1007-3.18803","EB","18803.  Stukken betreffende het herplaatsen in gemeentedienst van door de Duitse autoriteiten ontslagen gemeentepersoneel tijdens en na de bezetting, 1942-1955.","1.3.2.3. Benoeming en tewerkstelling","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1277787,1277782,1181012,"609C5B9F30D94642E0534701000A17FD","1007-3.15952","EB","15952.  Stukken betreffende het blokkeren van niet Nederlandse salarissen en lonen, 1945-1946, 1950.","1.1.3.2.6. Geldmiddelen","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1289602,1289600,1181012,"609C5B9F47724642E0534701000A17FD","1007-3.25601","EB","25601.  Stukken betreffende verhaal door de gemeente van loonvoorschotten verstrekt aan gezinnen van in Duitsland tewerkgestelde arbeiders, (1940) 1943-1947.","1.13.1.2. Overheidszorg","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1289559,1289551,1181012,"609C5B9F423B4642E0534701000A17FD","1007-3.25565","EB","25565.  Stukken betreffende het herstel van de arbeidsmarkt na de oorlog, 1945-1946.","1.12.5.8. Arbeidsmarkt. Beroepskeuze","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1277822,1277821,1181012,"609C5B9F30FC4642E0534701000A17FD","1007-3.15980","EB","15980.  Stukken betreffende het beheer van de kas in oorlogstijd en de instructies voor de kasbeheerders, 1944, 1970.","1.1.3.2.10. Kasbeheer","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286404,1286403,1181012,"609C5B9F407D4642E0534701000A17FD","1007-3.22985","DB","22985.  1941 juli 3-1944 nov.","Rapporten en verslagen door de Luchtbeschermingsdienst over de hulpverlening bij granaat- en bominslagen, 1941-1946.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286405,1286403,1181012,"609C5B9F407E4642E0534701000A17FD","1007-3.22986","DB","22986.  1944 dec.-1946","Rapporten en verslagen door de Luchtbeschermingsdienst over de hulpverlening bij granaat- en bominslagen, 1941-1946.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1288707,1288701,1181012,"609C5B9F5C714642E0534701000A17FD","1007-3.24879","EB","24879.  Stukken betreffende het onderzoek naar de gasvoorziening in Arnhem na het bombardement op de gasfabriek, 1944.","1.11.3.3. Gasvoorziening","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286262,1286261,1181012,"609C5B9EFDFA4642E0534701000A17FD","1007-3.22861","DB","22861.  1926-1930, 1936 april","Stukken betreffende oprichting, taken en oefeningen van de Luchtbeschermingsdienst van de afdelingen Algemene Zaken en Maatschappelijke Aangelegenheden, 1926-1950.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286263,1286261,1181012,"609C5B9F03394642E0534701000A17FD","1007-3.22862","DB","22862.  1933-1936 okt.","Stukken betreffende oprichting, taken en oefeningen van de Luchtbeschermingsdienst van de afdelingen Algemene Zaken en Maatschappelijke Aangelegenheden, 1926-1950.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286264,1286261,1181012,"609C5B9F033A4642E0534701000A17FD","1007-3.22863","DB","22863.  1936 nov.-1938 jan. 25","Stukken betreffende oprichting, taken en oefeningen van de Luchtbeschermingsdienst van de afdelingen Algemene Zaken en Maatschappelijke Aangelegenheden, 1926-1950.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286265,1286261,1181012,"609C5B9F033B4642E0534701000A17FD","1007-3.22864","DB","22864.  1938 jan. 28-1938 sept. 29","Stukken betreffende oprichting, taken en oefeningen van de Luchtbeschermingsdienst van de afdelingen Algemene Zaken en Maatschappelijke Aangelegenheden, 1926-1950.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286266,1286261,1181012,"609C5B9F033C4642E0534701000A17FD","1007-3.22865","DB","22865.  1938 sept. 28-1939 mei","Stukken betreffende oprichting, taken en oefeningen van de Luchtbeschermingsdienst van de afdelingen Algemene Zaken en Maatschappelijke Aangelegenheden, 1926-1950.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286267,1286261,1181012,"609C5B9F033D4642E0534701000A17FD","1007-3.22866","DB","22866.  1939 juni-1939 nov. 3","Stukken betreffende oprichting, taken en oefeningen van de Luchtbeschermingsdienst van de afdelingen Algemene Zaken en Maatschappelijke Aangelegenheden, 1926-1950.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286268,1286261,1181012,"609C5B9F033E4642E0534701000A17FD","1007-3.22867","DB","22867.  1939 nov. 13-1940 mei 18","Stukken betreffende oprichting, taken en oefeningen van de Luchtbeschermingsdienst van de afdelingen Algemene Zaken en Maatschappelijke Aangelegenheden, 1926-1950.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286269,1286261,1181012,"609C5B9F033F4642E0534701000A17FD","1007-3.22868","DB","22868.  1940 mei 17-1940 okt. 11","Stukken betreffende oprichting, taken en oefeningen van de Luchtbeschermingsdienst van de afdelingen Algemene Zaken en Maatschappelijke Aangelegenheden, 1926-1950.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286270,1286261,1181012,"609C5B9F03404642E0534701000A17FD","1007-3.22869","DB","22869.  1940 okt. 8-1941 mrt. 25","Stukken betreffende oprichting, taken en oefeningen van de Luchtbeschermingsdienst van de afdelingen Algemene Zaken en Maatschappelijke Aangelegenheden, 1926-1950.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286271,1286261,1181012,"609C5B9F03414642E0534701000A17FD","1007-3.22870","DB","22870.  1941 mrt. 31-1941 aug.","Stukken betreffende oprichting, taken en oefeningen van de Luchtbeschermingsdienst van de afdelingen Algemene Zaken en Maatschappelijke Aangelegenheden, 1926-1950.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286272,1286261,1181012,"609C5B9F03424642E0534701000A17FD","1007-3.22871","DB","22871.  1941 juli-1942 aug.","Stukken betreffende oprichting, taken en oefeningen van de Luchtbeschermingsdienst van de afdelingen Algemene Zaken en Maatschappelijke Aangelegenheden, 1926-1950.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286273,1286261,1181012,"609C5B9F03434642E0534701000A17FD","1007-3.22872","DB","22872.  1941 nov.-1946, 1950","Stukken betreffende oprichting, taken en oefeningen van de Luchtbeschermingsdienst van de afdelingen Algemene Zaken en Maatschappelijke Aangelegenheden, 1926-1950.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286274,1286261,1181012,"609C5B9F03444642E0534701000A17FD","1007-3.22873","DB","22873.  1941, ca. 1942, 1943, affiches","Stukken betreffende oprichting, taken en oefeningen van de Luchtbeschermingsdienst van de afdelingen Algemene Zaken en Maatschappelijke Aangelegenheden, 1926-1950.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286275,1286261,1181012,"609C5B9F03454642E0534701000A17FD","1007-3.22874","DB","22874.  1942 okt.-1944","Stukken betreffende oprichting, taken en oefeningen van de Luchtbeschermingsdienst van de afdelingen Algemene Zaken en Maatschappelijke Aangelegenheden, 1926-1950.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286276,1286261,1181012,"609C5B9F03464642E0534701000A17FD","1007-3.22875","DB","22875.  1937-1941 mei (afdeling MA)","Stukken betreffende oprichting, taken en oefeningen van de Luchtbeschermingsdienst van de afdelingen Algemene Zaken en Maatschappelijke Aangelegenheden, 1926-1950.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1286277,1286261,1181012,"609C5B9F03474642E0534701000A17FD","1007-3.22876","DB","22876.  1941 juni-1946 (afdeling MA)","Stukken betreffende oprichting, taken en oefeningen van de Luchtbeschermingsdienst van de afdelingen Algemene Zaken en Maatschappelijke Aangelegenheden, 1926-1950.","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1281156,1281155,1181012,"609C5B9F078D4642E0534701000A17FD","1007-3.18596","EB","18596.  Stukken betreffende het aanstellen en ontslaan van de directeur van de Distributiedienst, 1939-1950, en het benoemen van de directeur van de Voorzieningsdienst, 1962-1964. Met stukken betreffende de organisatie van de Voorzieningsdienst, 1964","1.2.19.1.3. Lichamen, organen, instellingen en functionarissen","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
1281161,1281159,1181012,"609C5B9F07924642E0534701000A17FD","1007-3.18600","EB","18600.  Stukken betreffende de rechtsposities van het personeel, 1943-1949.","1.2.19.2. Personeel","1007-3   Gemeentebestuur van Utrecht 1813-1969, deel 3: stukken over afzonderlijke onderwerpen met classificatienummers   "
